source_file,ground_truth_label,sample_rate,duration_sec,total_rms_energy,drone_band_energy,drone_band_ratio,spectral_centroid_hz,dominant_freq_hz,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,drone_detected,confidence,classification,error
drone-9659.wav,1,16000,0.5,0.24938,37098.8111,0.7924,2462.44,281.25,-7.09,3.88,2.11,1.88,-1.47,true,0.85,unknown_aircraft,
drone-96590.wav,1,16000,0.5,0.302153,58154.6198,0.8407,1691.57,257.81,-12.97,8.35,4.38,0.27,-0.66,true,0.85,unknown_aircraft,
drone-96591.wav,1,16000,0.5,0.27147,47028.5724,0.8232,2253.1,257.81,-10.43,5.56,2.84,0.32,-1.0,true,0.85,unknown_aircraft,
drone-96592.wav,1,16000,0.5,0.217385,32252.6264,0.9271,1911.67,218.75,-12.99,6.87,4.31,1.26,-1.15,true,0.85,unknown_aircraft,
drone-96593.wav,1,16000,0.5,0.223714,33470.483,0.9101,1896.09,218.75,-13.19,7.0,4.24,1.02,-1.13,true,0.85,unknown_aircraft,
drone-96594.wav,1,16000,0.5,0.213649,30479.0537,0.9038,2097.67,218.75,-11.5,5.99,3.45,1.32,-0.54,true,0.85,unknown_aircraft,
drone-96595.wav,1,16000,0.5,0.216719,31563.2061,0.8929,1998.58,218.75,-11.71,6.67,3.53,0.42,-0.71,true,0.85,unknown_aircraft,
drone-96596.wav,1,16000,0.5,0.227496,35534.0284,0.8996,1953.1,218.75,-12.82,6.95,4.29,0.66,-1.15,true,0.85,unknown_aircraft,
drone-96597.wav,1,16000,0.5,0.225414,35344.663,0.9116,2069.11,226.56,-11.61,6.39,3.54,0.68,-0.83,true,0.85,unknown_aircraft,
drone-96598.wav,1,16000,0.5,0.233688,37339.1482,0.9211,1953.55,226.56,-13.05,6.91,4.36,0.9,-1.15,true,0.85,unknown_aircraft,
drone-96599.wav,1,16000,0.5,0.227712,34595.2037,0.9111,2162.61,218.75,-11.62,5.88,4.1,1.25,-0.8,true,0.85,unknown_aircraft,
drone-966.wav,1,16000,1.024,0.096161,1405.666,0.2604,2871.64,46.88,-13.86,1.79,2.54,1.7,0.72,true,0.8372,unknown_aircraft,
drone-9660.wav,1,16000,0.5,0.264177,40830.0268,0.7983,2462.74,289.06,-7.92,3.84,2.66,1.11,-1.65,true,0.85,unknown_aircraft,
drone-96600.wav,1,16000,0.5,0.225539,33774.5858,0.9335,1961.91,218.75,-11.97,6.34,3.3,1.6,-1.12,true,0.85,unknown_aircraft,
drone-96601.wav,1,16000,0.5,0.215957,31649.112,0.92,2027.98,218.75,-11.48,6.27,3.13,1.2,-0.85,true,0.85,unknown_aircraft,
drone-96602.wav,1,16000,0.5,0.216439,31639.9348,0.9337,1879.98,218.75,-13.35,7.0,4.21,1.07,-0.85,true,0.85,unknown_aircraft,
drone-96603.wav,1,16000,0.5,0.216353,29662.3833,0.92,1936.51,218.75,-12.8,6.8,3.81,0.86,-0.89,true,0.85,unknown_aircraft,
drone-96604.wav,1,16000,0.5,0.232441,34567.4465,0.8757,1881.65,218.75,-13.27,7.18,4.29,0.95,-1.16,true,0.85,unknown_aircraft,
drone-96605.wav,1,16000,0.5,0.22728,32900.6395,0.9193,1970.34,226.56,-12.21,6.83,3.84,0.74,-0.86,true,0.85,unknown_aircraft,
drone-96606.wav,1,16000,0.5,0.244698,37148.718,0.8898,1970.19,226.56,-12.3,6.96,4.33,0.31,-0.94,true,0.85,unknown_aircraft,
drone-96607.wav,1,16000,0.5,0.242533,39133.127,0.8821,2286.08,234.38,-9.33,5.58,2.88,0.3,-0.5,true,0.85,unknown_aircraft,
drone-96608.wav,1,16000,0.5,0.250197,42637.4779,0.9065,1967.44,234.38,-12.61,6.95,5.11,0.04,-1.19,true,0.85,unknown_aircraft,
drone-96609.wav,1,16000,0.5,0.2395,39760.4554,0.9366,2086.99,234.38,-11.43,6.46,4.43,0.49,-1.04,true,0.85,unknown_aircraft,
drone-9661.wav,1,16000,0.5,0.274326,43520.2298,0.7807,2653.91,289.06,-7.91,2.75,1.57,0.47,-2.09,true,0.85,unknown_aircraft,
drone-96610.wav,1,16000,0.5,0.243606,40423.4627,0.8983,2220.35,234.38,-10.46,6.03,3.98,0.24,-0.69,true,0.85,unknown_aircraft,
drone-96611.wav,1,16000,0.5,0.254432,43109.8913,0.9142,1979.19,234.38,-12.67,7.08,4.84,0.08,-1.04,true,0.85,unknown_aircraft,
drone-96612.wav,1,16000,0.5,0.266196,43929.4032,0.9292,2247.42,242.19,-11.26,6.28,4.42,0.73,-1.12,true,0.85,unknown_aircraft,
drone-96613.wav,1,16000,0.5,0.252969,44167.5014,0.9279,1987.23,234.38,-12.6,6.96,5.06,0.34,-0.99,true,0.85,unknown_aircraft,
drone-96614.wav,1,16000,0.5,0.24477,41626.0953,0.94,2063.19,234.38,-11.7,6.5,4.67,0.67,-0.74,true,0.85,unknown_aircraft,
drone-96615.wav,1,16000,0.5,0.236927,38047.0418,0.9137,2288.65,234.38,-9.5,5.44,2.83,0.79,-0.68,true,0.85,unknown_aircraft,
drone-96616.wav,1,16000,0.5,0.232756,36879.8427,0.9178,2081.03,226.56,-11.47,6.36,3.76,0.63,-0.82,true,0.85,unknown_aircraft,
drone-96617.wav,1,16000,0.5,0.233651,37328.5083,0.9177,2144.26,226.56,-10.71,5.88,3.94,0.77,-1.14,true,0.85,unknown_aircraft,
drone-96618.wav,1,16000,0.5,0.233816,37326.0491,0.9238,2134.28,226.56,-11.19,6.1,3.51,0.94,-0.46,true,0.85,unknown_aircraft,
drone-96619.wav,1,16000,0.5,0.230322,35131.1914,0.8899,2211.2,226.56,-9.95,5.69,2.63,0.8,-0.55,true,0.85,unknown_aircraft,
drone-9662.wav,1,16000,0.5,0.262345,38902.7589,0.7802,2614.28,289.06,-7.38,3.25,1.87,0.52,-1.83,true,0.85,unknown_aircraft,
drone-96620.wav,1,16000,0.5,0.23554,37820.7544,0.924,1985.6,226.56,-11.94,6.75,4.14,0.34,-0.73,true,0.85,unknown_aircraft,
drone-96621.wav,1,16000,0.5,0.233025,36732.6879,0.9019,1883.3,226.56,-12.34,7.02,4.71,0.73,-0.65,true,0.85,unknown_aircraft,
drone-96622.wav,1,16000,0.5,0.232639,38534.6752,0.939,2106.45,234.38,-11.04,5.89,3.67,1.16,-0.84,true,0.85,unknown_aircraft,
drone-96623.wav,1,16000,0.5,0.263583,47563.3016,0.889,2051.69,242.19,-12.7,7.37,4.72,0.25,-1.38,true,0.85,unknown_aircraft,
drone-96624.wav,1,16000,0.5,0.242363,40470.0277,0.928,2016.45,234.38,-12.05,6.5,4.53,0.49,-0.5,true,0.85,unknown_aircraft,
drone-96625.wav,1,16000,0.5,0.241328,41316.0602,0.9026,2135.41,234.38,-10.43,6.24,3.86,0.05,-0.39,true,0.85,unknown_aircraft,
drone-96626.wav,1,16000,0.5,0.238513,40922.3345,0.9226,2010.06,234.38,-12.05,6.7,4.69,0.45,-0.72,true,0.85,unknown_aircraft,
drone-96627.wav,1,16000,0.5,0.245809,40679.7736,0.9004,2010.76,226.56,-12.84,6.79,5.13,0.52,-0.94,true,0.85,unknown_aircraft,
drone-96628.wav,1,16000,0.5,0.243531,41700.8633,0.9195,2074.44,226.56,-12.51,6.56,4.78,0.55,-0.81,true,0.85,unknown_aircraft,
drone-96629.wav,1,16000,0.5,0.232579,39353.6762,0.94,2067.34,226.56,-11.72,6.37,4.22,0.94,-0.45,true,0.85,unknown_aircraft,
drone-9663.wav,1,16000,0.5,0.2596,39484.5404,0.791,2621.03,281.25,-7.7,3.11,1.81,0.41,-2.02,true,0.85,unknown_aircraft,
drone-96630.wav,1,16000,0.5,0.22377,32938.7883,0.9217,2074.95,234.38,-10.92,6.25,3.31,0.7,-0.49,true,0.85,unknown_aircraft,
drone-96631.wav,1,16000,0.5,0.233457,34698.8832,0.9062,2104.16,234.38,-11.37,6.25,3.91,0.63,-0.56,true,0.85,unknown_aircraft,
drone-96632.wav,1,16000,0.5,0.233062,37251.3073,0.9114,2118.09,234.38,-10.95,6.33,3.48,0.04,-0.54,true,0.85,unknown_aircraft,
drone-96633.wav,1,16000,0.5,0.234793,35524.2261,0.9114,2163.32,226.56,-10.95,6.13,3.75,0.68,-0.39,true,0.85,unknown_aircraft,
drone-96634.wav,1,16000,0.5,0.256281,34706.2406,0.9069,2151.05,242.19,-11.1,6.7,3.36,0.32,-1.0,true,0.85,unknown_aircraft,
drone-96635.wav,1,16000,0.5,0.237512,39245.0994,0.9199,1943.85,226.56,-12.71,7.08,4.4,0.51,-1.07,true,0.85,unknown_aircraft,
drone-96636.wav,1,16000,0.5,0.224125,33750.7984,0.9062,2051.14,226.56,-11.69,6.46,3.81,0.32,-0.77,true,0.85,unknown_aircraft,
drone-96637.wav,1,16000,0.5,0.229182,36074.6965,0.9266,1943.41,234.38,-12.37,7.07,4.57,0.49,-0.64,true,0.85,unknown_aircraft,
drone-96638.wav,1,16000,0.5,0.235094,36403.8382,0.915,2237.72,234.38,-10.85,5.97,3.57,0.26,-0.68,true,0.85,unknown_aircraft,
drone-96639.wav,1,16000,0.5,0.235047,37673.7257,0.9133,2223.42,234.38,-10.45,5.89,3.7,0.44,-0.74,true,0.85,unknown_aircraft,
drone-9664.wav,1,16000,0.5,0.258129,35902.326,0.7999,2646.56,281.25,-7.79,3.07,1.97,0.72,-2.12,true,0.85,unknown_aircraft,
drone-96640.wav,1,16000,0.5,0.239377,39857.5228,0.934,2159.39,234.38,-11.71,6.29,4.56,0.53,-0.63,true,0.85,unknown_aircraft,
drone-96641.wav,1,16000,0.5,0.24212,40573.5406,0.9308,2142.8,234.38,-11.25,6.31,3.88,0.23,-0.71,true,0.85,unknown_aircraft,
drone-96642.wav,1,16000,0.5,0.224969,36183.7687,0.9259,2002.15,234.38,-12.11,6.85,4.36,0.53,-0.36,true,0.85,unknown_aircraft,
drone-96643.wav,1,16000,0.5,0.23316,36815.8926,0.922,2205.27,226.56,-11.03,6.03,3.51,0.4,-0.63,true,0.85,unknown_aircraft,
drone-96644.wav,1,16000,0.5,0.234837,36876.2718,0.9225,2180.66,226.56,-11.49,6.03,3.99,0.62,-0.86,true,0.85,unknown_aircraft,
drone-96645.wav,1,16000,0.5,0.234818,38037.2485,0.8996,2102.75,242.19,-10.91,6.92,3.59,0.38,-0.84,true,0.85,unknown_aircraft,
drone-96646.wav,1,16000,0.5,0.240333,39236.2125,0.9269,1959.28,226.56,-13.04,6.81,4.73,0.81,-1.06,true,0.85,unknown_aircraft,
drone-96647.wav,1,16000,0.5,0.239375,40285.6113,0.922,2088.17,226.56,-12.31,6.37,4.38,0.82,-1.16,true,0.85,unknown_aircraft,
drone-96648.wav,1,16000,0.5,0.230287,35091.3676,0.9012,2195.45,226.56,-10.57,5.86,3.47,0.51,-0.73,true,0.85,unknown_aircraft,
drone-96649.wav,1,16000,0.5,0.231546,37559.4198,0.9252,2223.1,234.38,-10.88,5.9,3.8,0.63,-0.83,true,0.85,unknown_aircraft,
drone-9665.wav,1,16000,0.5,0.268012,44915.5135,0.8209,2653.88,273.44,-7.5,2.74,1.5,0.93,-1.9,true,0.85,unknown_aircraft,
drone-96650.wav,1,16000,0.5,0.233318,37569.9712,0.9275,2117.75,234.38,-11.81,6.4,4.41,0.37,-0.89,true,0.85,unknown_aircraft,
drone-96651.wav,1,16000,0.5,0.228768,34948.3617,0.8971,2713.7,234.38,-10.15,4.51,4.03,0.46,-0.73,true,0.85,unknown_aircraft,
drone-96652.wav,1,16000,0.5,0.234408,37089.756,0.9281,1997.0,226.56,-11.95,6.87,3.86,0.02,-0.92,true,0.85,unknown_aircraft,
drone-96653.wav,1,16000,0.5,0.229899,37620.524,0.9269,1892.08,234.38,-12.5,7.24,4.41,0.24,-0.85,true,0.85,unknown_aircraft,
drone-96654.wav,1,16000,0.5,0.234397,36350.9835,0.933,2042.97,226.56,-11.93,6.51,4.05,0.31,-1.39,true,0.85,unknown_aircraft,
drone-96655.wav,1,16000,0.5,0.229614,36415.0749,0.9308,2204.82,226.56,-11.45,6.18,3.82,0.33,-0.82,true,0.85,unknown_aircraft,
drone-96656.wav,1,16000,0.5,0.235727,34130.1675,0.9347,2256.87,242.19,-11.86,6.47,3.82,0.75,-1.27,true,0.85,unknown_aircraft,
drone-96657.wav,1,16000,0.5,0.225964,35328.0622,0.8914,2027.6,226.56,-10.89,6.69,3.28,0.16,-0.69,true,0.85,unknown_aircraft,
drone-96658.wav,1,16000,0.5,0.229208,37603.7563,0.9414,1991.94,226.56,-12.1,6.66,4.18,0.77,-0.87,true,0.85,unknown_aircraft,
drone-96659.wav,1,16000,0.5,0.225697,35322.0173,0.9226,2108.2,226.56,-10.94,6.44,3.56,0.32,-0.39,true,0.85,unknown_aircraft,
drone-9666.wav,1,16000,0.5,0.256969,35655.0018,0.8136,2571.68,273.44,-7.95,3.12,1.37,1.02,-1.85,true,0.85,unknown_aircraft,
drone-96660.wav,1,16000,0.5,0.22266,33518.0875,0.8885,2241.95,226.56,-10.07,5.69,2.87,0.69,-0.45,true,0.85,unknown_aircraft,
drone-96661.wav,1,16000,0.5,0.226082,35363.5702,0.9245,2213.23,226.56,-11.21,6.05,3.32,0.66,-0.68,true,0.85,unknown_aircraft,
drone-96662.wav,1,16000,0.5,0.236092,37475.2702,0.9053,1896.25,226.56,-12.93,7.16,4.07,0.65,-1.06,true,0.85,unknown_aircraft,
drone-96663.wav,1,16000,0.5,0.226983,35991.9074,0.9431,1924.43,226.56,-11.82,6.93,3.12,0.85,-0.56,true,0.85,unknown_aircraft,
drone-96664.wav,1,16000,0.5,0.218209,33746.8774,0.9205,2025.67,226.56,-12.07,6.73,3.57,0.43,-0.96,true,0.85,unknown_aircraft,
drone-96665.wav,1,16000,0.5,0.225919,37892.9842,0.9116,2003.26,226.56,-13.02,7.11,4.08,0.32,-0.89,true,0.85,unknown_aircraft,
drone-96666.wav,1,16000,0.5,0.226488,34544.0901,0.9243,2046.0,226.56,-12.95,6.74,3.83,0.72,-0.6,true,0.85,unknown_aircraft,
drone-96667.wav,1,16000,0.5,0.259014,50299.2397,0.9632,2103.67,242.19,-12.19,6.91,4.57,1.19,-0.78,true,0.85,unknown_aircraft,
drone-96668.wav,1,16000,0.5,0.213389,30718.2076,0.8933,2224.19,218.75,-10.66,5.65,2.47,0.73,-0.33,true,0.85,unknown_aircraft,
drone-96669.wav,1,16000,0.5,0.205931,29432.44,0.9214,2162.7,218.75,-12.05,5.9,3.19,1.0,-0.36,true,0.85,unknown_aircraft,
drone-9667.wav,1,16000,0.5,0.234009,33846.2579,0.8022,2558.73,273.44,-8.07,3.01,1.65,0.89,-2.21,true,0.85,unknown_aircraft,
drone-96670.wav,1,16000,0.5,0.210842,29789.5725,0.9389,1985.22,218.75,-12.23,6.47,2.72,1.66,-0.43,true,0.85,unknown_aircraft,
drone-96671.wav,1,16000,0.5,0.206845,31043.6471,0.9229,1969.68,218.75,-12.53,6.57,3.33,1.11,-0.35,true,0.85,unknown_aircraft,
drone-96672.wav,1,16000,0.5,0.208934,29491.9813,0.9196,2070.31,218.75,-12.17,6.19,2.91,1.13,-0.29,true,0.85,unknown_aircraft,
drone-96673.wav,1,16000,0.5,0.210467,26497.8417,0.9223,2008.68,226.56,-12.07,6.58,3.34,0.87,-0.37,true,0.85,unknown_aircraft,
drone-96674.wav,1,16000,0.5,0.226739,34017.2533,0.8867,1996.28,226.56,-10.92,6.69,3.17,0.24,-0.37,true,0.85,unknown_aircraft,
drone-96675.wav,1,16000,0.5,0.230212,32173.4953,0.9251,2257.17,234.38,-10.51,5.66,3.29,1.05,-0.67,true,0.85,unknown_aircraft,
drone-96676.wav,1,16000,0.5,0.228382,33700.5858,0.8757,2639.21,234.38,-8.39,4.18,2.87,0.99,-0.74,true,0.85,unknown_aircraft,
drone-96677.wav,1,16000,0.5,0.235443,36823.2144,0.893,2309.86,226.56,-9.64,5.44,2.89,0.58,-0.58,true,0.85,unknown_aircraft,
drone-96678.wav,1,16000,0.5,0.238691,38496.4697,0.9329,2036.09,242.19,-12.49,7.09,4.2,0.3,-0.76,true,0.85,unknown_aircraft,
drone-96679.wav,1,16000,0.5,0.238065,37134.4268,0.933,2034.92,234.38,-11.82,6.74,4.11,0.32,-0.56,true,0.85,unknown_aircraft,
drone-9668.wav,1,16000,0.5,0.319046,63816.1375,0.8453,2364.79,312.5,-8.24,3.82,2.61,0.2,-2.48,true,0.85,unknown_aircraft,
drone-96680.wav,1,16000,0.5,0.226687,33312.5621,0.8882,2232.57,234.38,-10.25,5.95,3.64,0.15,-0.62,true,0.85,unknown_aircraft,
drone-96681.wav,1,16000,0.5,0.23107,34685.9967,0.8808,2127.46,234.38,-11.79,6.58,4.34,0.26,-0.79,true,0.85,unknown_aircraft,
drone-96682.wav,1,16000,0.5,0.231831,37615.6682,0.9157,2086.83,234.38,-11.16,6.55,3.77,0.25,-0.7,true,0.85,unknown_aircraft,
drone-96683.wav,1,16000,0.5,0.239546,39471.1566,0.9118,2161.27,234.38,-11.77,6.19,4.19,0.58,-0.8,true,0.85,unknown_aircraft,
drone-96684.wav,1,16000,0.5,0.226588,34474.2768,0.9189,2075.2,226.56,-11.43,6.43,3.59,0.49,-0.8,true,0.85,unknown_aircraft,
drone-96685.wav,1,16000,0.5,0.22981,36692.2222,0.9208,1954.25,226.56,-11.92,6.68,3.89,0.72,-0.87,true,0.85,unknown_aircraft,
drone-96686.wav,1,16000,0.5,0.230543,34696.6121,0.908,2145.21,226.56,-11.27,6.07,4.04,0.87,-0.65,true,0.85,unknown_aircraft,
drone-96687.wav,1,16000,0.5,0.227871,36398.1536,0.9247,2100.86,226.56,-11.55,6.42,3.79,0.56,-0.99,true,0.85,unknown_aircraft,
drone-96688.wav,1,16000,0.5,0.227962,35386.6679,0.8991,2021.58,226.56,-11.37,6.44,3.63,0.61,-0.72,true,0.85,unknown_aircraft,
drone-96689.wav,1,16000,0.5,0.223417,31690.1393,0.909,2382.39,242.19,-11.11,5.91,3.82,0.68,-1.11,true,0.85,unknown_aircraft,
drone-9669.wav,1,16000,0.5,0.311302,62179.5412,0.8506,2481.31,312.5,-7.49,3.21,2.22,0.43,-2.01,true,0.85,unknown_aircraft,
drone-96690.wav,1,16000,0.5,0.230965,36271.8105,0.904,2259.24,226.56,-10.19,5.67,3.14,0.81,-0.55,true,0.85,unknown_aircraft,
drone-96691.wav,1,16000,0.5,0.236392,37965.2779,0.9242,2052.15,226.56,-11.64,6.56,4.09,0.43,-0.86,true,0.85,unknown_aircraft,
drone-96692.wav,1,16000,0.5,0.251957,40671.1865,0.8835,2065.11,234.38,-11.7,6.64,4.23,0.37,-0.79,true,0.85,unknown_aircraft,
drone-96693.wav,1,16000,0.5,0.257579,45091.7823,0.9145,2053.15,234.38,-11.87,6.66,4.28,0.36,-0.73,true,0.85,unknown_aircraft,
drone-96694.wav,1,16000,0.5,0.255314,46414.2309,0.9363,2062.37,234.38,-11.43,6.73,4.07,0.04,-0.48,true,0.85,unknown_aircraft,
drone-96695.wav,1,16000,0.5,0.245591,39855.7822,0.8904,2471.99,234.38,-9.26,4.92,3.64,0.82,-0.57,true,0.85,unknown_aircraft,
drone-96696.wav,1,16000,0.5,0.24359,38722.8859,0.9345,2186.73,242.19,-11.38,6.49,3.77,0.36,-0.72,true,0.85,unknown_aircraft,
drone-96697.wav,1,16000,0.5,0.252879,43497.929,0.8841,2135.05,242.19,-11.47,6.81,3.71,0.38,-0.93,true,0.85,unknown_aircraft,
drone-96698.wav,1,16000,0.5,0.243712,41230.649,0.9309,2047.18,242.19,-11.49,6.95,3.4,0.06,-0.94,true,0.85,unknown_aircraft,
drone-96699.wav,1,16000,0.5,0.242543,37722.5017,0.8904,2184.5,234.38,-11.15,6.53,3.77,-0.0,-0.82,true,0.85,unknown_aircraft,
drone-967.wav,1,16000,0.904,0.078395,904.7535,0.2353,3174.15,46.88,-13.96,0.95,2.11,0.91,0.53,true,0.628,unknown_aircraft,
drone-9670.wav,1,16000,0.5,0.266712,41190.0284,0.7597,2462.52,281.25,-7.82,3.36,1.18,0.96,-2.33,true,0.85,unknown_aircraft,
drone-96700.wav,1,16000,0.5,0.208426,25220.405,0.8882,2408.78,242.19,-10.94,5.88,3.24,0.32,-0.85,true,0.85,unknown_aircraft,
drone-96701.wav,1,16000,0.5,0.23574,34617.0132,0.9233,2137.47,234.38,-10.79,6.35,3.25,0.2,-0.63,true,0.85,unknown_aircraft,
drone-96702.wav,1,16000,0.5,0.237342,40457.6648,0.9382,2057.97,234.38,-10.92,6.57,3.81,1.11,-0.51,true,0.85,unknown_aircraft,
drone-96703.wav,1,16000,0.5,0.237994,36531.5426,0.9146,2103.18,234.38,-11.39,6.64,4.05,0.07,-0.42,true,0.85,unknown_aircraft,
drone-96704.wav,1,16000,0.5,0.237632,37932.3497,0.9345,2088.75,234.38,-12.1,6.65,4.24,-0.25,-0.71,true,0.85,unknown_aircraft,
drone-96705.wav,1,16000,0.5,0.227214,36099.087,0.941,2071.02,234.38,-11.98,6.6,3.92,0.28,-0.46,true,0.85,unknown_aircraft,
drone-96706.wav,1,16000,0.5,0.246714,42642.5904,0.9245,2479.59,234.38,-9.59,4.89,4.59,1.61,-1.15,true,0.85,unknown_aircraft,
drone-96707.wav,1,16000,0.5,0.237036,33408.3481,0.9144,2354.79,234.38,-10.29,5.51,2.82,0.65,-0.63,true,0.85,unknown_aircraft,
drone-96708.wav,1,16000,0.5,0.244916,39144.6507,0.8905,2084.2,234.38,-12.41,6.65,4.66,0.34,-0.53,true,0.85,unknown_aircraft,
drone-96709.wav,1,16000,0.5,0.241624,42722.9713,0.9385,2191.88,242.19,-10.65,6.23,3.32,0.52,-0.6,true,0.85,unknown_aircraft,
drone-9671.wav,1,16000,0.5,0.306463,59177.1214,0.8483,2366.49,304.69,-6.86,4.09,2.88,1.3,-1.19,true,0.85,unknown_aircraft,
drone-96710.wav,1,16000,0.5,0.242866,40258.8003,0.9344,2239.85,242.19,-11.43,6.31,3.91,0.42,-0.8,true,0.85,unknown_aircraft,
drone-96711.wav,1,16000,0.5,0.213384,29909.8898,0.916,2443.35,234.38,-11.78,5.56,4.56,0.3,-1.06,true,0.85,unknown_aircraft,
drone-96712.wav,1,16000,0.5,0.254933,39020.548,0.9365,2233.55,242.19,-11.53,6.23,3.87,0.58,-0.77,true,0.85,unknown_aircraft,
drone-96713.wav,1,16000,0.5,0.246672,39992.0465,0.9288,2309.33,242.19,-10.75,5.96,3.04,0.54,-0.76,true,0.85,unknown_aircraft,
drone-96714.wav,1,16000,0.5,0.237604,36854.4228,0.8978,2156.88,242.19,-10.47,6.28,2.86,0.18,-0.66,true,0.85,unknown_aircraft,
drone-96715.wav,1,16000,0.5,0.23941,34987.089,0.9211,2326.72,242.19,-10.66,5.84,3.28,0.59,-0.75,true,0.85,unknown_aircraft,
drone-96716.wav,1,16000,0.5,0.240979,39280.6972,0.9298,2283.77,234.38,-10.84,5.82,3.8,0.63,-0.53,true,0.85,unknown_aircraft,
drone-96717.wav,1,16000,0.5,0.250295,40771.1384,0.9385,2161.42,234.38,-10.64,6.01,4.23,1.34,-0.32,true,0.85,unknown_aircraft,
drone-96718.wav,1,16000,0.5,0.240705,41680.6828,0.9207,2070.61,234.38,-11.17,6.66,3.9,0.11,-0.36,true,0.85,unknown_aircraft,
drone-96719.wav,1,16000,0.5,0.30443,55091.5739,0.8186,2163.88,265.62,-7.81,5.87,2.63,0.63,-1.12,true,0.85,unknown_aircraft,
drone-9672.wav,1,16000,0.5,0.303186,59613.9488,0.8524,2440.03,304.69,-7.19,3.94,3.03,1.02,-1.25,true,0.85,unknown_aircraft,
drone-96720.wav,1,16000,0.5,0.303435,55348.197,0.8141,2151.17,265.62,-7.9,5.86,3.77,1.53,-1.11,true,0.85,unknown_aircraft,
drone-96721.wav,1,16000,0.5,0.313082,60095.3787,0.8164,2015.39,265.62,-8.88,6.59,3.85,0.56,-1.31,true,0.85,unknown_aircraft,
drone-96722.wav,1,16000,0.5,0.23174,32224.7604,0.9249,2305.15,234.38,-12.16,6.18,4.56,0.06,-0.57,true,0.85,unknown_aircraft,
drone-96723.wav,1,16000,0.5,0.326734,70920.5986,0.8581,2119.99,265.62,-8.68,6.09,4.32,1.47,-1.37,true,0.85,unknown_aircraft,
drone-96724.wav,1,16000,0.5,0.306115,55624.4854,0.8209,2389.54,265.62,-6.93,4.79,2.6,0.7,-1.41,true,0.85,unknown_aircraft,
drone-96725.wav,1,16000,0.5,0.313423,60000.2095,0.841,2018.39,257.81,-9.6,6.48,4.23,0.7,-1.59,true,0.85,unknown_aircraft,
drone-96726.wav,1,16000,0.5,0.327397,65570.1959,0.8084,2048.66,257.81,-9.42,6.59,4.04,0.6,-1.5,true,0.85,unknown_aircraft,
drone-96727.wav,1,16000,0.5,0.305216,52350.623,0.8217,2177.98,257.81,-7.94,6.12,4.06,0.5,-0.71,true,0.85,unknown_aircraft,
drone-96728.wav,1,16000,0.5,0.296375,52562.5751,0.8188,2366.46,257.81,-8.4,5.48,3.93,0.35,-1.44,true,0.85,unknown_aircraft,
drone-96729.wav,1,16000,0.5,0.302265,54933.725,0.8076,2287.97,257.81,-8.31,5.63,3.97,0.54,-1.42,true,0.85,unknown_aircraft,
drone-9673.wav,1,16000,0.5,0.308585,57537.4921,0.8149,2403.56,304.69,-7.41,4.02,2.97,0.51,-1.59,true,0.85,unknown_aircraft,
drone-96730.wav,1,16000,0.5,0.310279,59313.5735,0.822,2083.85,257.81,-7.83,6.29,2.71,0.6,-0.84,true,0.85,unknown_aircraft,
drone-96731.wav,1,16000,0.5,0.320775,65382.4657,0.8418,2048.46,257.81,-8.92,6.57,3.94,0.59,-1.15,true,0.85,unknown_aircraft,
drone-96732.wav,1,16000,0.5,0.316119,59257.5509,0.8216,2290.51,257.81,-8.64,5.67,4.09,0.19,-1.27,true,0.85,unknown_aircraft,
drone-96733.wav,1,16000,0.5,0.241394,33362.3554,0.8908,2168.27,234.38,-12.86,6.82,4.26,-0.07,-0.79,true,0.85,unknown_aircraft,
drone-96734.wav,1,16000,0.5,0.312587,61328.0228,0.8099,2173.51,257.81,-7.91,6.0,3.32,0.43,-0.91,true,0.85,unknown_aircraft,
drone-96735.wav,1,16000,0.5,0.302496,57921.9972,0.8891,2251.14,250.0,-8.32,5.69,3.96,0.59,-1.0,true,0.85,unknown_aircraft,
drone-96736.wav,1,16000,0.5,0.290539,57624.7981,0.8937,2075.29,250.0,-9.69,6.61,4.61,0.03,-1.19,true,0.85,unknown_aircraft,
drone-96737.wav,1,16000,0.5,0.303572,61499.0359,0.893,2042.99,250.0,-10.41,6.82,4.74,-0.28,-1.33,true,0.85,unknown_aircraft,
drone-96738.wav,1,16000,0.5,0.303454,61590.1271,0.9055,2002.94,250.0,-10.02,6.96,4.27,-0.42,-1.24,true,0.85,unknown_aircraft,
drone-96739.wav,1,16000,0.5,0.310526,65243.1973,0.8819,1931.98,250.0,-9.94,7.15,4.34,-0.01,-1.62,true,0.85,unknown_aircraft,
drone-9674.wav,1,16000,0.5,0.309432,57139.3036,0.8103,2561.28,304.69,-6.55,3.15,1.65,-0.14,-1.87,true,0.85,unknown_aircraft,
drone-96740.wav,1,16000,0.5,0.293418,53235.0367,0.8464,2580.76,250.0,-7.76,4.64,3.54,0.61,-1.32,true,0.85,unknown_aircraft,
drone-96741.wav,1,16000,0.5,0.289101,52233.6288,0.8717,1959.23,250.0,-10.27,6.93,4.6,0.65,-1.28,true,0.85,unknown_aircraft,
drone-96742.wav,1,16000,0.5,0.282598,51742.7107,0.8508,2226.84,250.0,-8.08,5.74,2.94,0.4,-1.19,true,0.85,unknown_aircraft,
